id,avg_payment_ratio,total_bill_amt,total_pay_amt,default_history,credit_utilization
26032,0.15,51818.0,6433.0,0.0,0.18
26033,0.14,35189.0,17000.0,0.0,0.05
26034,0.45,41095.0,29813.0,0.0,0.18
26035,0.04,360623.0,13692.0,1.0,1.57
26036,0.04,1198926.0,47392.0,0.0,5.99
26037,0.02,1215360.0,30685.0,0.0,3.04
26038,0.04,1205011.0,55614.0,0.0,2.46
26039,,0.0,0.0,0.0,0.0
26040,1.97,29445.0,23576.0,0.0,0.13
26041,0.04,1536022.0,60220.0,0.0,5.3
26042,,0.0,12494.0,0.0,0.0
26043,0.03,114482.0,23580.0,0.0,0.32
26044,0.13,44658.0,4374.0,1.0,4.47
26045,0.3,56611.0,44214.75,0.0,0.31
26046,0.88,30024.0,22726.75,0.0,0.13
26047,2.21,18336.0,45946.875,0.0,0.05
26048,0.05,743396.0,38275.5,0.0,4.37
26049,0.04,233487.0,8656.0,0.0,4.67
26050,0.04,872300.0,40011.0,0.0,5.13
26051,0.29,133307.0,11939.0,0.0,0.83
26052,0.08,559728.0,30768.0,0.0,2.0
26053,0.04,719131.0,25714.0,0.0,5.14
26054,0.04,815350.0,88936.0,0.0,1.57
26055,0.33,263429.0,45027.625,0.0,1.88
26056,,1418.0,2456.0,0.0,0.01
26057,0.05,392851.0,21875.0,0.0,3.93
26058,0.34,203456.0,10601.625,1.0,4.07
26059,,0.0,0.0,1.0,0.0
26060,0.6,61976.0,40577.0,0.0,0.31
26061,,18512.0,13060.0,0.0,0.07
26062,0.55,287690.0,63934.25,0.0,1.2
26063,,300061.0,15992.5,0.0,3.33
26064,0.09,508838.0,49000.0,0.0,2.04
26065,0.35,9089.0,7643.0,0.0,0.04
26066,,0.0,0.0,0.0,0.0
26067,,0.0,0.0,0.0,0.0
26068,0.01,251322.0,37952.0,0.0,0.5
26069,0.2,17858.0,15420.0,0.0,0.07
26070,0.06,147898.0,8684.0,0.0,2.96
26071,0.04,296208.0,11086.0,0.0,0.74
26072,,44551.0,30500.0,1.0,0.19
26073,0.0,362243.0,65026.0,0.0,0.91
26074,,0.0,0.0,0.0,0.0
26075,0.12,16769.0,9238.0,0.0,0.1
26076,,2566.0,18000.0,0.0,0.01
26077,0.01,25422.0,7867.0,0.0,0.28
26078,0.03,257231.0,9567.0,0.0,3.22
26079,,27067.0,15799.5,0.0,0.13
26080,0.22,114065.0,46706.0,0.0,0.37
26081,0.04,13778.0,2066.0,0.0,0.03
26082,0.06,145665.0,8000.0,0.0,2.08
26083,0.12,109056.0,7200.0,0.0,5.45
26084,,4098.0,4098.0,1.0,0.02
26085,0.05,902865.0,37100.0,0.0,5.31
26086,0.42,51795.0,33378.0,0.0,0.13
26087,0.03,1481539.0,53759.0,1.0,4.63
26088,0.1,232636.0,11510.625,0.0,4.65
26089,0.05,600739.0,32372.125,0.0,6.01
26090,0.48,34292.0,31823.5,0.0,0.16
26091,0.08,103457.0,5555.0,0.0,0.34
26092,,6102.0,0.0,0.0,0.04
26093,0.04,201243.0,19815.0,0.0,1.01
26094,1.96,91590.0,69139.5,0.0,0.38
26095,,177298.0,8600.0,1.0,1.97
26096,0.59,46273.0,9831.5,0.0,0.93
26097,,1834.0,1835.0,0.0,0.01
26098,1.56,83571.0,66791.875,0.0,0.29
26099,0.05,892099.0,36411.0,0.0,5.58
26100,0.45,45389.0,22855.0,0.0,0.23
26101,0.03,1075751.0,36433.0,0.0,4.14
26102,0.05,172006.0,8872.0,0.0,5.73
26103,2.56,1559.0,4420.0,0.0,0.01
26104,0.03,955304.0,33563.0,0.0,4.34
26105,3.99,38296.0,28826.875,0.0,0.27
26106,0.05,264370.0,12100.0,0.0,3.3
26107,,36338.0,24666.0,0.0,0.08
26108,0.03,446566.0,29862.5,0.0,2.79
26109,,458813.0,14412.0,1.0,4.59
26110,,21001.0,12932.0,0.0,0.08
26111,,390.0,390.0,0.0,0.0
26112,0.05,22674.0,16256.0,0.0,0.13
26113,0.43,17997.0,13423.0,0.0,0.02
26114,0.35,18094.0,3235.0,0.0,0.1
26115,,8121.0,5347.0,0.0,0.04
26116,,0.0,0.0,0.0,0.0
26117,0.05,462633.0,21100.0,0.0,5.78
26118,0.04,483686.0,22327.5,0.0,4.84
26119,0.05,230993.0,9603.0,0.0,1.15
26120,0.04,837390.0,34395.0,1.0,4.19
26121,0.04,84449.0,9950.0,0.0,1.69
26122,5.47,221830.0,93918.625,1.0,0.58
26123,0.04,1146400.0,44498.0,0.0,4.59
26124,0.74,59620.0,26039.5,0.0,0.27
26125,0.05,359226.0,13429.0,0.0,5.13
26126,,28012.0,6112.0,0.0,2.8
26127,0.06,58890.0,17249.125,0.0,0.98
26128,,0.0,0.0,1.0,0.0
26129,0.04,42172.0,1048.0,0.0,0.21
26130,,0.0,0.0,0.0,0.0
26131,0.03,699338.0,24473.0,0.0,2.69
26132,3.72,15729.0,16622.0,0.0,0.12
26133,0.01,166706.0,7300.0,0.0,5.56
26134,0.09,1007446.0,43216.0,1.0,5.93
26135,,24629.0,32574.0,0.0,0.12
26136,0.04,213595.0,12602.5,0.0,4.27
26137,0.01,113645.0,64539.125,0.0,0.19
26138,0.03,699069.0,23433.0,0.0,3.88
26139,0.05,360217.0,16700.0,1.0,3.6
26140,,11820.0,8163.0,0.0,0.06
26141,0.86,14924.0,12040.0,0.0,0.1
26142,0.85,94492.0,51554.0,0.0,0.26
26143,0.03,811723.0,29343.0,0.0,2.46
26144,,1635.0,1136.0,0.0,0.01
26145,0.77,258671.0,58462.125,0.0,1.03
26146,0.04,1318447.0,60615.5,0.0,5.73
26147,,5776.0,1950.0,0.0,0.29
26148,2.01,6075.0,4205.0,0.0,0.03
26149,0.1,488213.0,21159.875,1.0,6.1
26150,0.14,116491.0,47597.875,0.0,0.47
26151,0.04,280407.0,10000.0,1.0,5.61
26152,0.03,483753.0,14410.0,0.0,2.42
26153,0.07,1019764.0,39100.0,0.0,3.52
26154,0.16,38516.0,5449.0,0.0,0.12
26155,,427908.0,45004.0,0.0,1.58
26156,,654.0,369.0,0.0,0.0
26157,0.04,792381.0,28651.0,0.0,2.73
26158,0.04,836470.0,33825.5,0.0,3.8
26159,3.34,61389.0,37459.25,1.0,0.12
26160,0.6,85452.0,52365.875,0.0,0.23
26161,,9769.0,8607.625,0.0,0.1
26162,0.04,671469.0,27500.0,0.0,3.2
26163,,73980.0,36726.75,0.0,0.24
26164,0.05,986269.0,37825.0,0.0,4.93
26165,0.03,205570.0,3400.0,1.0,1.87
26166,0.05,201561.0,11200.0,0.0,1.55
26167,0.04,204721.0,20000.0,0.0,1.57
26168,0.0,366868.0,12228.0,1.0,4.59
26169,0.08,169573.0,9200.0,1.0,5.65
26170,,17432.0,8024.75,0.0,0.35
26171,0.0,811522.0,20748.0,1.0,5.07
26172,0.04,416252.0,15254.0,0.0,5.2
26173,,1170.0,780.0,0.0,0.01
26174,0.66,23315.0,4300.0,1.0,2.33
26175,1.0,23045.0,10764.0,0.0,0.26
26176,0.04,268959.0,12723.0,0.0,0.75
26177,0.18,345847.0,60323.0,0.0,0.52
26178,,0.0,0.0,0.0,0.0
26179,0.13,81126.0,10900.0,0.0,0.54
26180,,22909.0,0.0,0.0,0.1
26181,0.31,10507.0,4445.0,0.0,0.05
26182,0.04,686255.0,26120.0,0.0,5.72
26183,0.23,4804.0,3486.0,0.0,0.03
26184,0.13,64880.0,9070.0,0.0,0.32
26185,1.0,2340.0,2730.0,1.0,0.01
26186,3.38,39146.0,32301.5,0.0,0.2
26187,0.04,428842.0,15085.0,0.0,1.38
26188,,2070.0,2070.0,0.0,0.04
26189,0.7,25635.0,16170.125,1.0,0.18
26190,1.08,29803.0,49525.875,0.0,0.12
26191,0.03,941113.0,41512.0,0.0,3.04
26192,0.04,386093.0,15054.0,0.0,4.83
26193,1.7,43738.0,43831.0,1.0,0.22
26194,0.05,386667.0,20751.625,0.0,4.3
26195,0.82,18754.0,17985.0,0.0,0.12
26196,,3140.0,3140.0,0.0,0.02
26197,0.05,463855.0,18205.0,0.0,1.5
26198,0.55,17475.0,5500.0,0.0,0.06
26199,0.23,127399.0,23784.625,0.0,1.42
26200,0.04,1181809.0,43916.0,0.0,5.63
26201,,235.0,101.0,0.0,0.0
26202,0.1,129243.0,8500.0,0.0,1.85
26203,1.03,19441.0,15839.0,0.0,0.06
26204,,1723.0,0.0,0.0,0.01
26205,0.08,210934.0,17000.0,0.0,1.62
26206,1.0,1560.0,1560.0,0.0,0.02
26207,1.21,18915.0,38142.875,0.0,0.05
26208,0.12,317946.0,25105.25,0.0,1.77
26209,0.09,393607.0,29018.0,0.0,1.27
26210,,4399.0,4997.0,0.0,0.02
26211,14.14,696658.0,44500.5,0.0,4.64
26212,,234180.0,17900.0,0.0,1.3
26213,0.22,20961.0,14670.0,0.0,0.15
26214,9.23,31889.0,27819.0,0.0,0.07
26215,88.08,323800.0,47254.125,0.0,0.9
26216,,23915.0,21622.75,0.0,0.1
26217,0.47,8729.0,1474.0,1.0,0.06
26218,,120512.0,37089.5,0.0,0.6
26219,0.03,434290.0,16273.0,1.0,5.43
26220,0.04,440701.0,14657.0,0.0,4.41
26221,1.0,2456.0,3166.0,0.0,0.01
26222,,31277.0,31192.0,0.0,0.13
26223,0.08,207310.0,14144.75,0.0,4.15
26224,0.02,24288.0,16895.0,0.0,0.06
26225,0.5,37016.0,17103.0,0.0,0.25
26226,0.05,683972.0,26156.0,0.0,2.44
26227,,0.0,0.0,0.0,0.0
26228,0.08,1548689.0,112500.125,0.0,2.54
26229,0.05,717064.0,30948.0,0.0,5.98
26230,0.06,147126.0,8502.0,0.0,0.82
26231,1.0,492.0,246.0,1.0,0.0
26232,0.05,458798.0,21119.5,0.0,4.17
26233,0.04,455630.0,17254.0,0.0,5.06
26234,0.05,329308.0,23914.625,0.0,2.74
26235,0.08,303413.0,7767.625,1.0,6.07
26236,2.65,18719.0,28059.0,1.0,0.12
26237,0.04,364183.0,16141.0,0.0,0.73
26238,0.05,1548689.0,85464.0,0.0,3.52
26239,0.58,8596.0,7417.0,0.0,0.03
26240,0.04,411439.0,16265.0,0.0,2.06
26241,0.04,930802.0,37300.0,0.0,3.72
26242,0.09,213294.0,26000.0,0.0,1.52
26243,0.07,1094241.0,85000.0,0.0,4.21
26244,,249231.0,7600.0,1.0,4.15
26245,0.06,1548689.0,64059.0,0.0,3.1
26246,0.04,571745.0,22044.0,0.0,4.4
26247,,366519.0,12626.5,1.0,4.58
26248,0.08,251755.0,13764.0,0.0,1.68
26249,5.03,31726.0,22938.875,0.0,0.26
26250,,0.0,0.0,0.0,0.0
26251,2.89,334990.0,46901.5,0.0,1.6
26252,0.69,124280.0,115371.25,0.0,0.44
26253,,1981.0,1823.0,0.0,0.01
26254,,9265.0,9973.0,0.0,0.04
26255,0.05,143808.0,8135.0,0.0,4.79
26256,0.03,262597.0,13419.125,0.0,4.38
26257,1.53,52496.0,32784.0,0.0,0.15
26258,0.04,352604.0,16423.0,0.0,3.92
26259,0.32,12489.0,9414.0,0.0,0.07
26260,,0.0,0.0,0.0,0.0
26261,0.26,3839.0,1338.0,1.0,0.02
26262,1.18,22580.0,18057.25,0.0,0.75
26263,0.3,27961.0,16254.0,0.0,0.14
26264,0.04,463212.0,17644.0,0.0,5.15
26265,0.04,286500.0,11011.0,0.0,5.73
26266,,153452.0,4241.0,0.0,5.12
26267,1.34,35497.0,33360.0,0.0,0.16
26268,0.05,276961.0,53444.75,0.0,0.55
26269,0.06,219450.0,9665.0,0.0,3.66
26270,0.05,470695.0,31850.625,0.0,4.28
26271,,7196.0,4542.0,1.0,0.02
26272,0.06,149745.0,8517.0,0.0,4.99
26273,,0.0,0.0,0.0,0.0
26274,5.03,32156.0,35524.0,0.0,0.07
26275,9.61,50917.0,31231.5,0.0,0.24
26276,0.23,4302.0,2680.0,0.0,0.02
26277,0.7,18234.0,3100.0,0.0,0.3
26278,,1419.0,2419.0,0.0,0.0
26279,0.26,37517.0,4125.0,1.0,0.75
26280,,0.0,2865.0,0.0,0.0
26281,0.04,321399.0,11517.0,0.0,4.59
26282,0.49,56649.0,20027.0,0.0,0.22
26283,0.04,721722.0,24604.0,0.0,1.57
26284,0.06,12653.0,8007.0,0.0,0.06
26285,,8144.0,0.0,1.0,0.03
26286,0.24,333369.0,37197.0,0.0,1.45
26287,0.34,278192.0,43458.0,0.0,0.79
26288,0.13,76762.0,7418.0,0.0,0.33
26289,,109920.0,9000.0,1.0,5.5
26290,0.04,261408.0,12259.0,0.0,1.14
26291,0.2,36084.0,9234.0,0.0,0.45
26292,0.05,558391.0,29864.5,0.0,5.08
26293,6.15,5823.0,5930.0,0.0,0.02
26294,,6356.0,5121.0,0.0,0.08
26295,2.01,3518.0,2658.0,1.0,0.01
26296,0.02,386104.0,21668.125,0.0,5.52
26297,1.02,34641.0,24640.0,0.0,0.1
26298,,1232572.0,40802.75,1.0,5.14
26299,0.03,247270.0,8923.0,0.0,3.09
26300,0.05,387288.0,18932.5,0.0,2.77
26301,,257567.0,9919.0,1.0,5.15
26302,0.25,45048.0,9000.0,0.0,0.35
26303,0.08,792343.0,68162.0,0.0,4.95
26304,,346.0,0.0,0.0,0.0
26305,0.9,76413.0,44575.75,0.0,0.85
26306,0.04,261793.0,10928.0,0.0,5.24
26307,17.99,33047.0,21116.5,0.0,0.16
26308,0.11,104852.0,7300.0,1.0,5.24
26309,0.86,65237.0,34783.0,0.0,0.33
26310,,3106.0,3388.0,0.0,0.01
26311,,0.0,0.0,0.0,0.0
26312,,1577.0,1577.0,0.0,0.01
26313,,0.0,0.0,1.0,0.0
26314,,753481.0,37981.0,1.0,2.9
26315,0.28,73774.0,5755.0,1.0,3.69
26316,0.91,19513.0,21868.0,1.0,0.11
26317,0.06,401734.0,20265.0,0.0,4.02
26318,0.04,1165782.0,39000.0,0.0,4.16
26319,,0.0,0.0,1.0,0.0
26320,0.49,15253.0,11748.0,0.0,0.15
26321,0.86,83350.0,18237.25,0.0,2.78
26322,,1224.0,0.0,1.0,0.01
26323,0.04,1548689.0,68987.0,0.0,4.3
26324,2.45,6441.0,4579.0,0.0,0.01
26325,0.59,39107.0,46295.875,1.0,0.1
26326,,1758.0,1758.0,0.0,0.01
26327,,545167.0,20000.0,1.0,3.41
26328,0.14,179925.0,13274.125,1.0,3.6
26329,0.06,496522.0,33409.5,0.0,2.92
26330,,26249.0,37727.0,0.0,0.07
26331,,19806.0,21137.0,0.0,0.11
26332,0.04,369134.0,18436.0,0.0,3.69
26333,0.3,14853.0,12350.0,0.0,0.3
26334,0.11,107724.0,40054.5,0.0,0.6
26335,,0.0,4.0,0.0,0.0
26336,0.9,24281.0,26813.0,1.0,0.08
26337,0.03,1434456.0,42232.0,0.0,4.1
26338,0.07,174068.0,15500.0,0.0,0.67
26339,0.57,44489.0,34464.0,0.0,0.22
26340,0.04,845611.0,31996.0,1.0,3.52
26341,0.07,356750.0,14350.0,0.0,2.38
26342,0.17,265280.0,53628.25,0.0,0.91
26343,0.05,599125.0,25000.0,0.0,4.28
26344,,62043.0,13914.625,0.0,0.48
26345,,7072.0,7103.0,0.0,0.04
26346,,91055.0,37411.75,0.0,0.46
26347,0.03,1075880.0,39529.0,1.0,4.68
26348,,1330057.0,38027.75,0.0,5.54
26349,5.71,7998.0,8651.0,0.0,0.05
26350,1.0,3080.0,3080.0,0.0,0.03
26351,0.28,19953.0,19541.0,0.0,0.08
26352,0.12,67525.0,13984.625,0.0,0.75
26353,1.0,7938.0,17264.0,1.0,0.03
26354,,293068.0,7489.0,0.0,4.19
26355,0.9,7279.0,10269.125,0.0,0.07
26356,0.21,135756.0,10228.0,0.0,1.23
26357,0.09,875204.0,66363.0,0.0,4.86
26358,0.05,1548689.0,87180.0,0.0,3.1
26359,0.06,141470.0,8000.0,0.0,1.77
26360,2.34,101449.0,78728.25,0.0,0.36
26361,1.18,28755.0,28893.0,0.0,0.1
26362,4.68,18155.0,19115.0,0.0,0.15
26363,0.18,11268.0,6064.0,0.0,0.13
26364,0.51,8166.0,5692.0,0.0,0.05
26365,0.05,151849.0,6343.0,0.0,3.04
26366,1.0,36030.0,6178.125,0.0,0.72
26367,0.05,1112482.0,40060.0,0.0,4.84
26368,0.12,3751.0,3989.0,1.0,0.02
26369,0.05,85156.0,3968.0,0.0,2.13
26370,0.25,80515.0,53081.0,0.0,0.22
26371,,0.0,0.0,1.0,0.0
26372,0.04,893202.0,34811.0,0.0,5.25
26373,0.15,114502.0,8201.0,0.0,5.73
26374,,989.0,936.0,0.0,0.0
26375,0.37,36768.0,10600.0,1.0,0.37
26376,,0.0,0.0,0.0,0.0
26377,0.03,521691.0,16366.0,1.0,4.74
26378,0.06,565430.0,32045.0,0.0,1.35
26379,0.05,584750.0,24300.0,1.0,3.25
26380,,0.0,0.0,0.0,0.0
26381,1.17,87220.0,53428.5,0.0,0.42
26382,,62281.0,2321.0,0.0,2.08
26383,0.12,255073.0,13790.0,0.0,1.21
26384,0.24,41377.0,34776.0,0.0,0.13
26385,0.04,615105.0,24522.0,0.0,2.8
26386,0.46,49590.0,26372.25,0.0,0.21
26387,0.04,804332.0,44302.0,0.0,1.79
26388,0.09,1512040.0,128654.375,0.0,3.02
26389,0.04,948804.0,35100.0,0.0,5.27
26390,,517.0,856.0,0.0,0.01
26391,2.0,1950.0,780.0,1.0,0.04
26392,0.23,198221.0,91767.0,0.0,0.44
26393,1.11,52685.0,35908.0,0.0,0.14
26394,,1100.0,1201.0,0.0,0.02
26395,0.06,177885.0,10681.125,0.0,5.93
26396,0.56,62459.0,61729.0,0.0,0.21
26397,0.08,119924.0,29643.0,0.0,0.35
26398,0.04,877986.0,34690.0,0.0,4.62
26399,0.04,674318.0,25124.0,0.0,5.62
26400,0.03,905938.0,35404.0,0.0,4.31
26401,0.34,245522.0,98675.75,0.0,0.68
26402,,1553.0,1540.0,0.0,0.0
26403,0.05,432252.0,18041.0,0.0,4.32
26404,0.07,40592.0,25826.0,0.0,0.16
26405,,0.0,0.0,1.0,0.0
26406,,5613.0,11098.0,0.0,0.03
26407,0.0,167413.0,49144.125,0.0,0.6
26408,1.33,8703.0,5732.0,0.0,0.02
26409,0.75,7166.0,3244.0,1.0,0.03
26410,22.11,8606.0,8334.0,0.0,0.07
26411,0.05,460416.0,22000.0,0.0,4.19
26412,0.1,204119.0,7417.0,0.0,0.52
26413,0.23,79905.0,5443.0,0.0,4.0
26414,0.05,706537.0,32000.0,0.0,5.05
26415,0.25,183227.0,45000.0,0.0,1.15
26416,,3436.0,3436.0,0.0,0.02
26417,0.03,872895.0,33082.0,0.0,4.16
26418,0.3,1044587.0,51488.5,0.0,4.35
26419,0.23,55721.0,23342.5,0.0,0.37
26420,0.04,350403.0,9758.0,0.0,5.84
26421,0.5,84632.0,35165.5,1.0,0.47
26422,0.25,4914.0,2810.0,0.0,0.04
26423,0.04,261204.0,11600.0,0.0,1.24
26424,0.07,102694.0,19160.0,0.0,0.24
26425,0.05,590614.0,29304.0,0.0,5.37
26426,0.02,377015.0,12921.0,0.0,2.09
26427,,1830.0,1830.0,1.0,0.01
26428,0.04,1200692.0,48902.75,0.0,5.46
26429,1.59,22609.0,29268.0,0.0,0.09
26430,,1896.0,2046.0,0.0,0.01
26431,0.21,41869.0,35644.25,0.0,0.1
26432,0.06,184590.0,13085.5,0.0,3.69
26433,0.17,25924.0,22515.25,0.0,0.05
26434,0.1,809737.0,76451.125,0.0,1.72
26435,0.07,133487.0,19552.0,0.0,0.44
26436,,6766.0,6770.0,0.0,0.04
26437,1.32,23176.0,24440.0,0.0,0.14
26438,1.57,12985.0,12000.0,0.0,0.06
26439,0.1,169420.0,17201.25,0.0,3.39
26440,0.05,238402.0,12000.0,0.0,1.59
26441,0.06,464245.0,17340.0,0.0,3.57
26442,,0.0,0.0,1.0,0.0
26443,0.04,482692.0,18698.0,1.0,3.22
26444,0.12,90897.0,9090.0,0.0,1.3
26445,,0.0,0.0,0.0,0.0
26446,,728.0,733.0,1.0,0.0
26447,0.07,479318.0,32366.5,1.0,5.99
26448,0.05,911106.0,48013.875,0.0,2.68
26449,0.06,119434.0,10974.5,1.0,2.39
26450,0.78,69028.0,41203.25,0.0,0.35
26451,0.03,631134.0,21460.0,0.0,3.01
26452,1.14,5132.0,4536.0,0.0,0.01
26453,1.05,17840.0,17835.0,0.0,0.08
26454,0.03,254967.0,6351.0,1.0,5.1
26455,0.04,529120.0,25250.0,1.0,4.41
26456,5.74,52023.0,54154.0,0.0,0.15
26457,0.08,196693.0,6850.625,1.0,3.93
26458,,68154.0,4668.0,0.0,0.97
26459,0.05,567935.0,23865.0,0.0,5.68
26460,0.11,93322.0,6709.0,1.0,4.67
26461,0.03,333974.0,16119.0,0.0,4.17
26462,1.29,290485.0,38306.0,0.0,1.04
26463,,882.0,0.0,0.0,0.0
26464,1.0,8168.0,12837.0,1.0,0.02
26465,0.03,151492.0,6793.0,0.0,3.03
26466,0.05,470283.0,31000.0,1.0,3.36
26467,6.09,192298.0,31227.25,1.0,0.92
26468,0.05,250422.0,13023.0,0.0,2.5
26469,0.14,109481.0,9800.0,0.0,2.19
26470,0.09,120550.0,12965.5,0.0,6.03
26471,0.49,38742.0,21735.0,0.0,0.19
26472,0.5,4270.0,4867.0,0.0,0.04
26473,0.08,196535.0,16636.625,1.0,3.93
26474,0.05,235869.0,12001.0,0.0,1.03
26475,0.03,1158986.0,47635.0,0.0,4.46
26476,,717785.0,27992.5,1.0,5.98
26477,0.54,210597.0,72874.75,0.0,0.55
26478,0.04,487782.0,20342.0,0.0,6.1
26479,,995.0,499.0,0.0,0.0
26480,0.07,185837.0,11936.0,1.0,6.19
26481,0.05,163663.0,6673.0,0.0,5.46
26482,0.11,413958.0,21429.875,0.0,5.17
26483,0.04,297946.0,13624.0,0.0,5.96
26484,0.08,39544.0,4962.5,0.0,3.95
26485,0.04,565504.0,19984.625,1.0,5.66
26486,,9468.0,9908.0,0.0,0.03
26487,,180712.0,8317.0,1.0,6.02
26488,,7506.0,3106.0,0.0,0.09
26489,0.27,95784.0,21687.25,0.0,3.19
26490,0.06,869840.0,38278.0,0.0,5.12
26491,,169407.0,6038.0,0.0,2.82
26492,0.05,562700.0,20111.0,0.0,5.63
26493,5.2,10826.0,10904.0,1.0,0.07
26494,0.04,204014.0,8806.0,0.0,4.08
26495,,0.0,0.0,1.0,0.0
26496,2.82,2903.0,6308.0,0.0,0.01
26497,0.98,33558.0,37382.75,0.0,0.18
26498,0.05,262318.0,10640.0,0.0,2.91
26499,0.04,145704.0,7259.5,0.0,2.91
26500,,1120.0,1500.0,0.0,0.04
26501,,153887.0,7200.0,1.0,5.13
26502,0.07,136942.0,6879.0,1.0,0.76
26503,0.05,501486.0,21200.0,1.0,4.18
26504,0.04,113762.0,3000.0,0.0,1.42
26505,1.0,16061.0,16136.0,0.0,0.04
26506,0.04,658488.0,22924.0,0.0,5.49
26507,0.07,266896.0,13000.0,1.0,2.67
26508,40.49,259895.0,50856.125,0.0,0.87
26509,0.04,444317.0,16824.0,0.0,5.55
26510,0.66,8786.0,8369.0,0.0,0.02
26511,0.54,42312.0,6696.0,0.0,4.23
26512,,7851.0,2403.0,0.0,0.08
26513,0.03,478653.0,14971.0,0.0,1.99
26514,,0.0,200.0,1.0,0.0
26515,0.08,100609.0,7607.0,0.0,5.03
26516,0.02,280875.0,13714.0,0.0,2.55
26517,,0.0,0.0,0.0,0.0
26518,0.96,10033.0,8142.5,1.0,0.13
26519,0.07,180586.0,8357.0,0.0,6.02
26520,0.08,48366.0,10571.5,0.0,1.61
26521,0.09,286282.0,15919.0,1.0,4.77
26522,1.1,104970.0,13204.5,0.0,1.5
26523,0.04,361244.0,13800.0,0.0,2.58
26524,0.96,73470.0,66300.0,0.0,0.49
26525,0.02,163531.0,7950.0,1.0,1.82
26526,0.08,28866.0,8812.5,0.0,0.96
26527,0.04,367290.0,14520.0,0.0,6.12
26528,0.38,40486.0,37477.0,0.0,0.08
26529,0.23,77366.0,44623.25,1.0,0.34
26530,0.04,424415.0,17059.0,0.0,6.06
26531,,395190.0,17351.5,1.0,6.59
26532,0.05,112098.0,4959.0,0.0,3.74
26533,0.05,258449.0,10409.0,0.0,3.69
26534,,1895.0,3108.0,1.0,0.0
26535,0.08,97575.0,6392.0,1.0,4.88
26536,0.18,111646.0,6400.0,1.0,3.72
26537,0.04,373992.0,14404.0,0.0,4.67
26538,3.42,2680.0,2947.0,0.0,0.01
26539,0.14,78086.0,5796.0,0.0,2.6
26540,,1221.0,1221.0,0.0,0.01
26541,,382042.0,12000.0,0.0,2.73
26542,0.71,47396.0,16981.125,1.0,1.58
26543,1.63,24183.0,17324.0,0.0,0.08
26544,0.3,9659.0,13861.0,0.0,0.05
26545,0.05,761957.0,32555.0,0.0,4.23
26546,1.1,3863.0,3836.0,0.0,0.02
26547,0.04,1548689.0,79786.0,0.0,3.1
26548,0.08,1548689.0,100329.875,0.0,2.98
26549,,5777.0,5777.0,0.0,0.06
26550,0.5,137025.0,87430.625,0.0,0.53
26551,0.09,96489.0,10850.0,1.0,1.93
26552,0.03,419923.0,14541.0,1.0,5.25
26553,0.04,999784.0,35598.0,0.0,4.76
26554,0.06,439573.0,15094.0,0.0,1.47
26555,,59750.0,7866.0,0.0,2.99
26556,0.1,155961.0,12939.0,0.0,3.12
26557,0.18,45634.0,5000.0,1.0,2.28
26558,0.29,112677.0,27145.25,0.0,0.75
26559,0.05,280399.0,11171.0,1.0,5.61
26560,0.03,196258.0,7843.0,0.0,3.93
26561,0.06,206912.0,10000.0,0.0,4.14
26562,,18912.0,20158.0,0.0,0.09
26563,0.04,174411.0,11921.5,0.0,2.18
26564,0.04,227711.0,10906.0,0.0,4.55
26565,0.06,982169.0,35001.0,0.0,4.91
26566,0.04,590269.0,22522.0,0.0,2.81
26567,0.04,383103.0,13501.0,0.0,4.79
26568,1.0,2340.0,2340.0,0.0,0.01
26569,0.04,605733.0,25970.0,0.0,3.03
26570,0.04,1004625.0,34200.0,1.0,4.57
26571,,11908.0,13854.0,0.0,0.04
26572,,6424.0,6437.0,0.0,0.03
26573,0.05,215453.0,10512.0,0.0,2.39
26574,,1100.0,434.0,0.0,0.0
26575,0.04,732709.0,22909.0,0.0,5.64
26576,2.0,3660.0,2880.0,0.0,0.07
26577,0.18,22965.0,4609.0,0.0,0.29
26578,0.06,1548689.0,96180.0,0.0,3.6
26579,,8924.0,8924.0,0.0,0.04
26580,0.13,111845.0,7500.0,0.0,2.24
26581,0.03,71490.0,1318.0,0.0,0.2
26582,,9807.0,13440.0,0.0,0.02
26583,0.02,317420.0,11766.0,1.0,2.89
26584,0.32,352209.0,38464.75,0.0,0.98
26585,0.14,47318.0,5396.0,1.0,4.73
26586,0.08,1147902.0,58317.5,1.0,5.74
26587,0.21,52112.0,6300.0,1.0,2.61
26588,,10720.0,7700.0,1.0,0.15
26589,,440837.0,15000.0,1.0,5.51
26590,3.1,22268.0,14415.0,0.0,0.09
26591,0.05,453843.0,18007.0,0.0,5.04
26592,0.05,271370.0,15000.0,0.0,2.71
26593,0.29,231427.0,33269.5,0.0,1.01
26594,0.04,1548689.0,91240.75,0.0,4.08
26595,1.61,23488.0,8500.0,0.0,0.06
26596,,0.0,0.0,0.0,0.0
26597,0.08,92275.0,8997.0,0.0,4.61
26598,,41041.0,13212.125,0.0,2.05
26599,,17997.0,10139.0,1.0,0.11
26600,0.96,95680.0,59725.5,0.0,0.4
26601,,41300.0,0.0,0.0,1.38
26602,0.21,48200.0,5600.0,0.0,0.96
26603,,124546.0,7350.0,0.0,4.15
26604,0.13,44863.0,6442.0,0.0,2.24
26605,0.92,28568.0,25251.0,0.0,0.36
26606,,13800.0,0.0,1.0,0.69
26607,0.05,177230.0,10680.0,0.0,3.54
